codist,Countname,distname,year,four_day,perstuchar,leaid,urban,suburb,town,rural,perind,perasn,perhsp,perblk,perwht,perfrl,pernonfrl,perell,perspeced,member,stutch_all,sample,ever4day
48C072,MCCURTAIN,HOLLY CREEK,2012,0,1.0471205,4014890,0,0,0,1,.35714287,0,.098214284,0,.54464287,.70157069,.29842931,.036649216,.21465969,191,13.941606,1,0
48I005,MCCURTAIN,IDABEL,2012,0,4.0650406,4015370,0,0,1,0,.22370538,.0056680003,.15707505,.36256915,.25098237,.82494968,.17505032,.070444107,.13782541,497,13.987225,1,0
48I005,MCCURTAIN,IDABEL,2011,0,2.2988505,4015370,0,0,1,0,.23890747,.0059058131,.13935463,.37259799,.24323408,.85825241,.14174756,.057777777,.14148147,515,12.806017,1,0
48I005,MCCURTAIN,IDABEL,2009,0,3.1948881,4015370,0,0,1,0,.23280424,.0017636684,.11287478,.38095239,.27160493,.85890651,.14109348,0,0,567,13.139683,1,0
48I005,McCURTAIN,IDABEL,2015,0,2.3866348,4015370,0,0,1,0,.17993777,.0066724061,.18987596,.31795877,.30555511,.87654799,.12345199,.062848054,.15194908,548,14.283519,1,0
48I005,MCCURTAIN,IDABEL,2013,0,2.9761906,4015370,0,0,1,0,.19955128,.0072658267,.17070325,.33656257,.28591704,.82073432,.17926566,.065164924,.14561544,463,15.272582,1,0
48I005,MCCURTAIN,IDABEL,2010,0,3.8167939,4015370,0,0,1,0,.23728813,.0018832391,.1299435,.35969868,.27118644,.8907721,.10922788,.04487659,.14360508,531,12.421149,1,0
48I005,MCCURTAIN,IDABEL,2014,0,2.8985507,4015370,0,0,1,0,.19889355,.0071525523,.18593022,.3235575,.28446618,.85653102,.14346896,.072405472,.14481094,467,15.738698,1,0
48I005,MCCURTAIN,IDABEL,2016,0,1.7605634,4015370,0,0,1,0,.17993777,.0066724061,.18987596,.31795877,.30555511,.87654799,.12345199,.062848054,.15194908,548,14.283519,1,0
48I006,MCCURTAIN,HAWORTH,2013,0,1.0152284,4014080,0,0,0,1,.25042015,.013213561,.061257608,.11590844,.55920023,.74831414,.25168583,.032148901,.16920474,445,14.778955,1,0
48I006,MCCURTAIN,HAWORTH,2009,0,1.1947432,4014080,0,0,0,1,.19838056,0,.056680162,.13360325,.61133605,.63845068,.36154929,0,0,415,15.963158,1,0
48I006,MCCURTAIN,HAWORTH,2012,0,1.6051364,4014080,0,0,0,1,.22429906,0,.056074765,.098130845,.62149531,.69293016,.30706987,0,.17468806,424,16.067047,1,0
48I006,MCCURTAIN,HAWORTH,2014,0,1.1376565,4014080,0,0,0,1,.2580232,.013964512,.059124976,.079559289,.58932805,.7394734,.26052657,0,.16747968,458,15.543182,1,0
48I006,McCURTAIN,HAWORTH,2015,0,1.3020834,4014080,0,0,0,1,.24002908,.015513244,.043164108,.11424957,.587044,.70367813,.29632187,0,.18566775,451,15.376956,1,0
48I006,MCCURTAIN,HAWORTH,2010,0,.66979235,4014080,0,0,0,1,.21285141,0,.044176705,.13654618,.6064257,.75366193,.24633808,0,.13902847,422,16.497149,1,0
48I006,MCCURTAIN,HAWORTH,2011,0,.86355788,4014080,0,0,0,1,.21186441,0,.021186441,.12288135,.64406782,.73258102,.26741895,0,.1433506,415,15.111431,1,0
48I006,MCCURTAIN,HAWORTH,2016,0,1.2004802,4014080,0,0,0,1,.24002908,.015513244,.043164108,.11424957,.587044,.70367813,.29632187,0,.18566775,451,15.376956,1,0
48I011,MCCURTAIN,VALLIANT,2016,1,1.2269939,4030870,0,0,0,1,.22614796,.0039633806,.012005256,.065052487,.69283092,.63666928,.36333072,.007751938,.17940199,577,13.637282,1,1
48I011,MCCURTAIN,VALLIANT,2012,1,2.5641026,4030870,0,0,0,1,.17178972,.019156057,.023193821,.039394092,.74646628,.66100538,.33899462,.0051282053,.15692307,644,14.97452,1,1
48I011,McCURTAIN,VALLIANT,2015,1,.66445184,4030870,0,0,0,1,.22614796,.0039633806,.012005256,.065052487,.69283092,.63666928,.36333072,.007751938,.17940199,577,13.637282,1,1
48I011,MCCURTAIN,VALLIANT,2011,0,2.7624309,4030870,0,0,0,1,.18130283,.014769534,.034495588,.041572325,.72785974,.66639656,.33360341,.0040941657,.17195496,645,14.439607,1,1
48I011,MCCURTAIN,VALLIANT,2014,1,.8561644,4030870,0,0,0,1,.26658261,.0091559198,.014812059,.058965776,.65048361,.67861205,.32138798,.011777302,.17344753,605,14.656677,1,1
48I011,MCCURTAIN,VALLIANT,2009,0,.95785439,4030870,0,0,0,1,.26410836,.011286682,.0090293456,.020316027,.69525957,.56842285,.43157715,0,0,697,15.60474,1,1
48I011,MCCURTAIN,VALLIANT,2010,0,.99601597,4030870,0,0,0,1,.27209303,.01627907,.0023255814,.039534885,.66976744,.5779621,.42203793,.0019920319,.16932271,668,14.14907,1,1
48I011,MCCURTAIN,VALLIANT,2013,1,2.7397261,4030870,0,0,0,1,.15930088,.0081794597,.015660916,.051371336,.76548737,.64954674,.35045329,0,.16033755,607,13.41837,1,1
48I013,MCCURTAIN,EAGLETOWN,2009,0,.92165899,4010440,0,0,0,1,.17582418,0,0,.032967035,.7912088,.67123288,.32876712,0,0,146,10.4,1,1
48I013,McCURTAIN,EAGLETOWN,2015,1,1.0416666,4010440,0,0,0,1,.369863,0,.02739726,.01369863,.58904111,.67226893,.32773107,0,.14583333,119,8.7693443,1,1
48I013,MCCURTAIN,EAGLETOWN,2010,0,2.173913,4010440,0,0,0,1,.24742268,0,.010309278,.030927835,.71134019,.66666669,.33333331,0,.16521738,153,11.86,1,1
48I013,MCCURTAIN,EAGLETOWN,2016,1,2.6809652,4010440,0,0,0,1,.369863,0,.02739726,.01369863,.58904111,.67226893,.32773107,0,.14583333,119,8.7693443,1,1
48I013,MCCURTAIN,EAGLETOWN,2012,0,.4608295,4010440,0,0,0,1,.15384616,0,.010989011,.032967035,.80219781,.66906476,.33093524,0,.15207373,139,10.451128,1,1
48I013,MCCURTAIN,EAGLETOWN,2013,1,2.1645021,4010440,0,0,0,1,.19047619,0,.011904762,.011904762,.78571427,.67142856,.32857144,0,.18181819,140,10.144927,1,1
48I013,MCCURTAIN,EAGLETOWN,2014,1,1.3568521,4010440,0,0,0,1,.18072289,0,.024096385,.036144577,.75903612,.66906476,.33093524,0,.19004525,139,9.7202797,1,1
48I013,MCCURTAIN,EAGLETOWN,2011,0,.87719297,4010440,0,0,0,1,.22857143,0,.0095238099,.047619049,.71428573,.66874999,.33125001,0,.1491228,160,11.510792,1,1
48I014,MCCURTAIN,SMITHVILLE,2011,0,0,4027840,0,0,0,1,.3761481,0,0,0,.6238519,.65174133,.34825867,0,.16975309,222,16.146065,1,0
48I014,MCCURTAIN,SMITHVILLE,2013,0,2.0746889,4027840,0,0,0,1,.4017857,0,0,.026785715,.5714286,.64386415,.35613585,0,.15916955,200,15.129436,1,0
48I014,McCURTAIN,SMITHVILLE,2015,0,0,4027840,0,0,0,1,.4778761,0,0,.017699115,.50442475,.65074557,.34925446,0,.16370107,201,14.73326,1,0
48I014,MCCURTAIN,SMITHVILLE,2010,0,0,4027840,0,0,0,1,.546875,0,0,0,.453125,.65231299,.34768701,0,.18150684,193,15.695469,1,0
48I014,MCCURTAIN,SMITHVILLE,2012,0,1.3736264,4027840,0,0,0,1,.35714287,0,0,.035714287,.60714287,.64880955,.35119045,0,.16151203,195,15.671811,1,0
48I014,MCCURTAIN,SMITHVILLE,2014,0,.99700898,4027840,0,0,0,1,.46825397,0,.0079365084,.023809524,.5,.64814818,.35185185,0,.15614618,218,17.074718,1,0
48I014,MCCURTAIN,SMITHVILLE,2009,0,.34482759,4027840,0,0,0,1,.44881889,0,0,.0078740157,.54330707,.64566934,.35433069,0,0,187,16.440159,1,0
48I014,MCCURTAIN,SMITHVILLE,2016,0,0,4027840,0,0,0,1,.4778761,0,0,.017699115,.50442475,.65074557,.34925446,0,.16370107,201,14.73326,1,0
48I039,MCCURTAIN,WRIGHT CITY,2011,0,.92336106,4033210,0,0,0,1,.46989012,0,.0061538462,.027472528,.49648353,.66330028,.33669972,.0023094688,.1847575,303,13.611694,1,0
48I039,MCCURTAIN,WRIGHT CITY,2013,0,1.908397,4033210,0,0,0,1,.50289017,0,.01734104,.028901733,.45086706,.56692636,.43307364,0,.1718377,286,13.280707,1,0
48I039,MCCURTAIN,WRIGHT CITY,2009,0,1.4641289,4033210,0,0,0,1,.39378238,0,.010362694,.046632126,.54922283,.61882091,.38117912,0,0,321,12.635233,1,0
48I039,MCCURTAIN,WRIGHT CITY,2012,0,2.3419204,4033210,0,0,0,1,.46067417,0,.0056179776,.02247191,.51123595,.61301619,.38698381,.0023419203,.17096019,295,13.440212,1,0
48I039,McCURTAIN,WRIGHT CITY,2015,0,.43010753,4033210,0,0,0,1,.51791906,0,.0057803467,.01734104,.45895955,.57079208,.42920792,0,.19569893,314,13.809933,1,0
48I039,MCCURTAIN,WRIGHT CITY,2014,0,.22573364,4033210,0,0,0,1,.5061298,0,0,.030543225,.46332699,.54065603,.45934397,.0022573364,.19413093,286,13.953815,1,0
48I039,MCCURTAIN,WRIGHT CITY,2010,0,1.2690356,4033210,0,0,0,1,.40860215,0,0,.03763441,.55376345,.58610147,.41389856,.0021141649,.16067654,318,12.909946,1,0
48I039,MCCURTAIN,WRIGHT CITY,2016,0,.86355788,4033210,0,0,0,1,.51791906,0,.0057803467,.01734104,.45895955,.57079208,.42920792,0,.19569893,314,13.809933,1,0
48I071,MCCURTAIN,BATTIEST,2010,0,0,4003660,0,0,0,1,.57281554,0,.019417476,0,.407767,.70555556,.29444444,.0038610038,.14285715,180,14.52,1,1
48I071,MCCURTAIN,BATTIEST,2014,1,0,4003660,0,0,0,1,.56910568,0,0,0,.43089432,.69417477,.30582523,.010948905,.16058394,206,16.349205,1,1
48I071,MCCURTAIN,BATTIEST,2009,0,1.5923567,4003660,0,0,0,1,.61764705,0,0,0,.38235295,.67428571,.32571429,0,0,175,14.1,1,1
48I071,MCCURTAIN,BATTIEST,2016,1,.71942449,4003660,0,0,0,1,.55932206,0,0,0,.44067797,.69387758,.30612242,.011111111,.16666667,196,14.747931,1,1
48I071,McCURTAIN,BATTIEST,2015,1,0,4003660,0,0,0,1,.55932206,0,0,0,.44067797,.69387758,.30612242,.011111111,.16666667,196,14.747931,1,1
48I071,MCCURTAIN,BATTIEST,2013,1,.76045626,4003660,0,0,0,1,.56589144,0,0,0,.43410853,.69047618,.30952382,.011406844,.17870723,210,16.153847,1,1
48I071,MCCURTAIN,BATTIEST,2011,0,1.1806376,4003660,0,0,0,1,.58878505,0,.018691588,0,.39252338,.69148934,.30851066,.015748031,.1456693,188,15.04,1,1
48I071,MCCURTAIN,BATTIEST,2012,1,1.1587485,4003660,0,0,0,1,.5535714,0,.0089285718,0,.4375,.69346732,.30653268,.011583012,.16988418,199,13.445946,1,1
48I074,MCCURTAIN,BROKEN BOW,2013,0,2.1551723,4005520,0,0,1,0,.3462171,.0059701493,.094100721,.085055299,.46865672,.76978415,.23021582,.028927963,.12081679,695,15.057117,1,0
48I074,MCCURTAIN,BROKEN BOW,2011,0,2.0876827,4005520,0,0,0,1,.3343465,.012158055,.083586626,.091185413,.47872341,.73748791,.26251206,.032482598,.13225058,659,14.97843,1,0
48I074,MCCURTAIN,BROKEN BOW,2016,0,1.7636684,4005520,0,0,1,0,.34739423,.0048750755,.081172593,.077926122,.48863199,.77812022,.2218798,.045559399,.14302191,649,13.797855,1,0
48I074,McCURTAIN,BROKEN BOW,2015,0,2.5974026,4005520,0,0,1,0,.34739423,.0048750755,.081172593,.077926122,.48863199,.77812022,.2218798,.045559399,.14302191,649,13.797855,1,0
48I074,MCCURTAIN,BROKEN BOW,2010,0,1.6,4005520,0,0,1,0,.32703489,.011627907,.084302329,.10319767,.4738372,.76598835,.23401164,.037164092,.13150372,688,14.204143,1,0
48I074,MCCURTAIN,BROKEN BOW,2014,0,2.5773196,4005520,0,0,1,0,.3513869,.0050634048,.094621494,.085519984,.4634082,.74812597,.25187403,.04006869,.12707499,667,14.287292,1,0
48I074,MCCURTAIN,BROKEN BOW,2012,0,2.2831051,4005520,0,0,1,0,.3592113,.0076661566,.081062429,.078019708,.47404039,.7462908,.2537092,.02748538,.12748538,674,15.048749,1,0
48I074,MCCURTAIN,BROKEN BOW,2009,0,2.8011205,4005520,0,0,1,0,.33236995,.00867052,.080924854,.10693642,.47109827,.69797689,.30202311,0,0,692,14.39263,1,0
49C003,McINTOSH,RYAL,2015,0,0,4026580,0,0,0,1,.94999999,0,0,0,.050000001,.71014494,.28985506,0,.33333334,69,11.129032,1,1
49C003,MCINTOSH,RYAL,2012,0,0,4026580,0,0,0,1,.82608694,0,0,0,.17391305,.71428573,.28571427,0,.42857143,77,11,1,1
49C003,MCINTOSH,RYAL,2014,0,1.369863,4026580,0,0,0,1,.8888889,0,0,0,.11111111,.71232879,.28767121,0,.34246576,73,10.281691,1,1
49C003,MCINTOSH,RYAL,2016,1,0,4026580,0,0,0,1,.94999999,0,0,0,.050000001,.71014494,.28985506,0,.33333334,69,11.129032,1,1
49C003,MCINTOSH,RYAL,2010,0,0,4026580,0,0,0,1,.8035714,0,0,0,.19642857,.71428573,.28571427,0,.39285713,84,8.1599998,1,1
49C003,MCINTOSH,RYAL,2011,0,1.1494253,4026580,0,0,0,1,.92697674,0,0,0,.073023252,.71264368,.28735632,0,.37931034,87,8.4466019,1,1
49C003,MCINTOSH,RYAL,2013,0,0,4026580,0,0,0,1,.96551722,0,0,0,.034482758,.71186441,.28813559,0,.3898305,59,5.9000001,1,1
49C003,MCINTOSH,RYAL,2009,0,0,4026580,0,0,0,1,.71428573,0,0,0,.2857143,.70588237,.29411763,0,0,85,8.3999996,1,1
49C016,MCINTOSH,STIDHAM,2014,0,0,4028620,0,0,0,1,.30643758,0,.032622881,.048064373,.61287516,.56060606,.43939394,0,.23484848,132,14.193548,1,0
49C016,MCINTOSH,STIDHAM,2013,0,0,4028620,0,0,0,1,.23058252,0,.055420715,.042273462,.67172331,.47368422,.52631581,0,.23026316,152,20,1,0
49C016,MCINTOSH,STIDHAM,2016,0,0,4028620,0,0,0,1,.37049919,0,.073036008,.050736498,.5057283,.73737371,.26262629,0,.33333334,99,12.484238,1,0
49C016,MCINTOSH,STIDHAM,2009,0,0,4028620,0,0,0,1,.57894737,0,.052631579,0,.36842105,.60000002,.39999998,0,0,85,9.8999996,1,0
49C016,McINTOSH,STIDHAM,2015,0,0,4028620,0,0,0,1,.37049919,0,.073036008,.050736498,.5057283,.73737371,.26262629,0,.33333334,99,12.484238,1,0
49C016,MCINTOSH,STIDHAM,2011,0,0,4028620,0,0,0,1,.20454545,.0075757578,0,.037878789,.75,.60112357,.39887643,0,.17415731,178,23.421053,1,0
49C016,MCINTOSH,STIDHAM,2012,0,0,4028620,0,0,0,1,.36842105,0,0,.03508772,.59649122,.5408805,.4591195,.018867925,.19496855,159,20.921053,1,0
49C016,MCINTOSH,STIDHAM,2010,0,0,4028620,0,0,0,1,.26865673,0,.089552239,.044776119,.5970149,.60396039,.39603961,0,.20792079,101,12.17,1,0
49I001,MCINTOSH,EUFAULA,2013,0,1.2987013,4011160,0,0,0,1,.45641363,.0051278528,.023681279,.044658974,.47011825,.63591373,.36408627,0,.23863636,863,14.587605,1,0
49I001,MCINTOSH,EUFAULA,2011,0,1.1918951,4011160,0,0,0,1,.42831215,.0036297641,.0072595282,.049001817,.51179671,.60243064,.39756933,0,.19880864,969,16.865824,1,0
49I001,MCINTOSH,EUFAULA,2016,0,1.6051364,4011160,0,0,0,1,.43201038,.0053747492,.02053578,.047975894,.49410319,.63062972,.36937028,.0063846768,.24660814,893,16.372692,1,0
49I001,MCINTOSH,EUFAULA,2014,0,1.0893246,4011160,0,0,0,1,.40115806,.0067760819,.029961418,.052842487,.50926197,.58862704,.41137296,.0058626467,.25041875,845,15.336141,1,0
49I001,MCINTOSH,EUFAULA,2009,0,1.3831259,4011160,0,0,0,1,.40250447,.0053667263,.010733453,.044722721,.53667265,.63318986,.36681011,0,0,909,16.020214,1,0
49I001,MCINTOSH,EUFAULA,2012,0,1.2690356,4011160,0,0,0,1,.43460664,.0074251764,.016803566,.062148221,.47901642,.66014773,.33985224,0,.23730159,883,14.720342,1,0
49I001,MCINTOSH,EUFAULA,2010,0,1.8691589,4011160,0,0,0,1,.40767825,.0036563072,.010968922,.049360145,.52833641,.61602962,.38397038,0,.20544747,898,15.480914,1,0
49I001,McINTOSH,EUFAULA,2015,0,.63856959,4011160,0,0,0,1,.43201038,.0053747492,.02053578,.047975894,.49410319,.63062972,.36937028,.0063846768,.24660814,893,16.372692,1,0
49I019,MCINTOSH,CHECOTAH,2010,0,1.4306152,4007350,0,0,1,0,.36676645,.0044910181,.016467066,.074850298,.53742516,.64334828,.35665172,0,.16395576,673,16.335075,1,0
49I019,MCINTOSH,CHECOTAH,2016,0,1.0245901,4007350,0,0,1,0,.36436361,.003566402,.015764179,.052286353,.56401944,.75913262,.24086741,0,.17541613,631,14.367455,1,0
49I019,McINTOSH,CHECOTAH,2015,0,.89605737,4007350,0,0,1,0,.36436361,.003566402,.015764179,.052286353,.56401944,.75913262,.24086741,0,.17541613,631,14.367455,1,0
49I019,MCINTOSH,CHECOTAH,2013,0,.88028169,4007350,0,0,1,0,.393172,.0032792231,.034260157,.034208652,.53507996,.67955929,.32044074,0,.16603774,662,15.045616,1,0
49I019,MCINTOSH,CHECOTAH,2012,0,.91575092,4007350,0,0,1,0,.38023108,.00090599403,.027531847,.062256914,.52907419,.67805099,.32194903,0,.15689866,733,17.411419,1,0
49I019,MCINTOSH,CHECOTAH,2014,0,1.4705882,4007350,0,0,1,0,.3736591,.0017179783,.024509111,.04710421,.55300957,.75159657,.24840344,0,.17827477,624,14.893206,1,0
49I019,MCINTOSH,CHECOTAH,2009,0,2.0618556,4007350,0,0,1,0,.36624205,.0063694268,.020700637,.065286621,.54140127,.58671832,.41328168,0,0,632,15.75,1,0
49I019,MCINTOSH,CHECOTAH,2011,0,1.6339869,4007350,0,0,1,0,.37972769,.0030257185,.0075642965,.062027231,.54765505,.66469538,.33530462,.0013063357,.14892228,667,16.07995,1,0
49I027,MCINTOSH,MIDWAY,2009,1,.86580086,4014670,0,0,0,1,.40000001,0,.0125,.0125,.57499999,.60544217,.39455783,0,0,147,18.4,1,1
49I027,MCINTOSH,MIDWAY,2012,1,.47619048,4014670,0,0,0,1,.31849414,0,.004532164,.17097953,.50599414,.60784316,.39215684,0,.30000001,153,18,1,1
49I027,MCINTOSH,MIDWAY,2016,1,.85106385,4014670,0,0,0,1,.38671231,0,0,.09890411,.51438355,.60666668,.39333332,0,.24324325,150,16.008537,1,1
49I027,MCINTOSH,MIDWAY,2014,1,1.1627907,4014670,0,0,0,1,.27402005,0,0,.13924927,.58673066,.6075269,.3924731,0,.25193799,186,22.142859,1,1
49I027,MCINTOSH,MIDWAY,2011,1,0,4014670,0,0,0,1,.41558442,0,0,.038961038,.54545456,.609375,.390625,0,.24875621,128,15.058824,1,1
49I027,MCINTOSH,MIDWAY,2013,1,0,4014670,0,0,0,1,.27996483,0,.01569264,.24330357,.46103898,.60759491,.39240509,0,.24657534,158,17.954546,1,1
49I027,MCINTOSH,MIDWAY,2010,1,0,4014670,0,0,0,1,.46052632,0,0,.02631579,.5131579,.61068702,.38931298,0,.21393035,131,16.379999,1,1
49I027,McINTOSH,MIDWAY,2015,1,.9009009,4014670,0,0,0,1,.38671231,0,0,.09890411,.51438355,.60666668,.39333332,0,.24324325,150,16.008537,1,1
49I064,MCINTOSH,HANNA,2013,0,.95238096,4013680,0,0,0,1,.54049653,0,.050061051,.02971103,.37973139,.76923078,.23076922,0,.11428571,65,10.15625,1,0
49I064,MCINTOSH,HANNA,2011,0,.22573364,4013680,0,0,0,1,.65789473,0,0,.02631579,.31578946,.76056337,.23943663,0,.063205421,71,10.757576,1,0
49I064,MCINTOSH,HANNA,2016,0,4.4247789,4013680,0,0,0,1,.51594204,0,0,.025120772,.4589372,.71830988,.28169012,0,.34,71,12.262522,1,0
49I064,MCINTOSH,HANNA,2009,0,1.1111112,4013680,0,0,0,1,.65625,.03125,0,0,.3125,.77419353,.22580647,0,0,62,14.1,1,0
49I064,MCINTOSH,HANNA,2014,0,0,4013680,0,0,0,1,.61578047,.0058809114,0,.02180838,.35653025,.80769229,.19230771,0,.14462809,78,12.786885,1,0
49I064,MCINTOSH,HANNA,2012,0,.32258064,4013680,0,0,0,1,.59523809,0,0,.11904762,.2857143,.68493152,.31506848,0,.090322584,73,9.2405062,1,0
49I064,MCINTOSH,HANNA,2010,0,1.6051364,4013680,0,0,0,1,.65714288,0,0,.028571429,.31428573,.77464789,.22535211,0,.10843374,71,13.15,1,0
49I064,McINTOSH,HANNA,2015,0,0,4013680,0,0,0,1,.51594204,0,0,.025120772,.4589372,.71830988,.28169012,0,.34,71,12.262522,1,0
50H000,,,2009,,,4000075,0,0,1,0,.18461539,0,.07692308,.092307694,.64615387,.71138525,.28861472,0,.98148149,106,,0,
50H000,,,2013,,,4000075,0,0,1,0,.21935157,0,.089159071,.067375883,.6241135,.73740244,.26259756,0,.5,85,,0,
50H000,,,2012,,,4000075,0,0,1,0,.2,0,.090909094,.16363636,.54545456,.73223859,.26776141,0,.50967741,87,,0,
50H000,,,2010,,,4000075,0,0,1,0,.22222222,0,.037037037,.12962963,.6111111,.68483865,.31516135,0,.54109591,87,,0,
50H000,,,2015,,,4000075,0,0,1,0,.096136965,0,.062335383,.065847233,.77568042,.62112647,.37887356,0,.50406504,68,,0,
50H000,,,2014,,,4000075,0,0,1,0,.14942883,0,.20963261,.079036742,.56190181,.62056649,.37943351,0,.49645391,81,,0,
50H000,,,2011,,,4000075,0,0,1,0,.22413793,0,.05172414,.18965517,.53448278,.71497148,.28502852,0,.57407409,90,,0,
50H000,,,2016,,,4000075,0,0,1,0,.096136965,0,.062335383,.065847233,.77568042,.62112647,.37887356,0,.50406504,68,,0,
50I001,MURRAY,SULPHUR,2010,0,1.3568521,4029160,0,0,1,0,.28548896,.0047318614,.070977919,.012618297,.62618297,.5,.5,.022142857,.14714286,634,14.870805,1,0
50I001,MURRAY,SULPHUR,2015,0,.8976661,4029160,0,0,1,0,.22462051,.0063513108,.11239296,.0099194665,.64671576,.46694919,.53305078,.024358975,.15897436,649,15.130048,1,0
50I001,MURRAY,SULPHUR,2009,0,1.5174507,4029160,0,0,1,0,.30441898,.0032733225,.070376433,.0081833061,.61374795,.47234833,.52765167,0,0,1036,15.453028,1,0
50I001,MURRAY,SULPHUR,2014,0,.33579585,4029160,0,0,1,0,.28542095,.0034326874,.10505383,.0095618945,.59653062,.49743333,.5025667,.019476159,.15648086,605,14.003209,1,0
50I001,MURRAY,SULPHUR,2013,0,1.3679891,4029160,0,0,1,0,.29115358,.0063388185,.079295829,.010459314,.61275244,.4930495,.5069505,.032831736,.15526676,645,14.497779,1,0
50I001,MURRAY,SULPHUR,2016,0,1.3422819,4029160,0,0,1,0,.22462051,.0063513108,.11239296,.0099194665,.64671576,.46694919,.53305078,.024358975,.15897436,649,15.130048,1,0
50I001,MURRAY,SULPHUR,2011,0,1.8796992,4029160,0,0,1,0,.30246913,.0030864198,.078703701,.0077160494,.60802472,.52082855,.47917145,0,.14623955,649,14.717348,1,0
50I001,MURRAY,SULPHUR,2012,0,1.1454754,4029160,0,0,1,0,.26545641,.0080222273,.10611243,.0075528701,.61285609,.51874614,.48125386,.01954178,.15363881,667,15.24201,1,0
50I010,MURRAY,DAVIS,2014,0,.47169811,4009510,0,0,1,0,.28025427,.002427771,.03792968,.02438633,.65500194,.41132018,.58867985,.00094339624,.16698113,787,14.868862,1,0
50I010,MURRAY,DAVIS,2013,0,.84317034,4009510,0,0,1,0,.27666146,.0028013512,.037657462,.041477419,.6414023,.45298964,.54701036,0,.1846298,800,15.218738,1,0
50I010,MURRAY,DAVIS,2015,0,.46948355,4009510,0,0,1,0,.27550739,.0081217708,.038508303,.029638376,.64822417,.3751483,.6248517,0,.17089202,786,14.97756,1,0
50I010,MURRAY,DAVIS,2012,0,.74294204,4009510,0,0,1,0,.26985487,.0028840296,.034621134,.04469607,.64794391,.42117107,.57882893,0,.15320334,812,15.954967,1,0
50I010,MURRAY,DAVIS,2010,0,.51124746,4009510,0,0,0,1,.29484031,.0049140048,.02948403,.049140047,.62162161,.36171061,.63828939,0,.11758691,715,16.199877,1,0
50I010,MURRAY,DAVIS,2011,0,.99206346,4009510,0,0,0,1,.28322071,.00038018788,.022666898,.029645029,.66408718,.39949286,.60050714,0,.1388889,752,16.101191,1,0
50I010,MURRAY,DAVIS,2016,0,.65061808,4009510,0,0,1,0,.27550739,.0081217708,.038508303,.029638376,.64822417,.3751483,.6248517,0,.17089202,786,14.97756,1,0
50I010,MURRAY,DAVIS,2009,0,2.4691358,4009510,0,0,0,1,.26530612,.0025510204,.025510205,.040816326,.66581631,.28627846,.71372157,0,0,684,15.060204,1,0
51C009,MUSKOGEE,WAINWRIGHT,2012,0,0,4031380,0,0,0,1,.44871795,0,0,.018943742,.53233832,.55555558,.44444442,0,.27407408,135,16.875,1,0
51C009,MUSKOGEE,WAINWRIGHT,2009,0,0,4031380,0,0,0,1,.29333332,0,0,.10666667,.60000002,.5714286,.4285714,0,0,126,14.2,1,0
51C009,MUSKOGEE,WAINWRIGHT,2013,0,0,4031380,0,0,0,1,.50649351,0,0,.025974026,.46753246,.64122134,.35877866,0,.26717559,131,16.375,1,0
51C009,MUSKOGEE,WAINWRIGHT,2011,0,0,4031380,0,0,0,1,.4050633,0,0,.025316456,.56962025,.5869565,.4130435,0,.1884058,138,16.428572,1,0
51C009,MUSKOGEE,WAINWRIGHT,2015,0,0,4031380,0,0,0,1,.5131579,0,0,.013157895,.47368422,.6885246,.3114754,0,.3114754,122,14.752115,1,0
51C009,MUSKOGEE,WAINWRIGHT,2014,0,0,4031380,0,0,0,1,.54666668,0,0,.013333334,.44,.70769233,.29230767,0,.26923078,130,16.25,1,0
51C009,MUSKOGEE,WAINWRIGHT,2016,0,0,4031380,0,0,0,1,.5131579,0,0,.013157895,.47368422,.6885246,.3114754,0,.3114754,122,14.752115,1,0
51C009,MUSKOGEE,WAINWRIGHT,2010,0,0,4031380,0,0,0,1,.39240506,0,0,.037974682,.56962025,.57894737,.42105263,0,.21052632,133,15.83,1,0
51H000,,,2009,,,4000076,0,0,1,0,.28260869,.021739131,0,.043478262,.65217394,.67069483,.32930517,0,.96739131,58,,0,
51H000,,,2013,,,4000076,0,0,1,0,.17948718,.025641026,0,.17948718,.61538464,.41946194,.58053809,0,.51685393,52,,0,
51H000,,,2012,,,4000076,0,0,1,0,.23684211,.02631579,0,.10526316,.63157892,.39558536,.60441464,0,.5,51,,0,
51H000,,,2014,,,4000076,0,0,1,0,.085714288,0,0,.14285715,.77142859,.39765686,.60234314,0,.55421686,46,,0,
51H000,,,2010,,,4000076,0,0,1,0,.33333334,0,0,0,.66666669,.6642977,.3357023,0,.41758242,54,,0,
51H000,,,2016,,,4000076,0,0,1,0,.11180556,0,.015972223,.16736111,.7048611,.3513892,.64861083,0,.53409094,47,,0,
51H000,,,2015,,,4000076,0,0,1,0,.11180556,0,.015972223,.16736111,.7048611,.3513892,.64861083,0,.53409094,47,,0,
51H000,,,2011,,,4000076,0,0,1,0,.31818181,.022727273,0,.06818182,.59090906,.58971161,.41028839,0,.46739131,54,,0,
51I002,MUSKOGEE,HASKELL,2016,0,.11961722,4013950,0,0,0,1,.28226036,.0052660382,.046220522,.1046446,.56160849,.56085128,.43914872,0,.24504951,565,13.893623,1,0
51I002,MUSKOGEE,HASKELL,2009,0,.42052144,4013950,0,0,0,1,.26858515,.0023980816,.038369305,.11510792,.57553959,.45408025,.54591978,0,0,694,16.271223,1,0
